"sku";"name_en";"short_desc_en";"price";"salable";"stock_qty";"in_stock";"ProductId";"purchasable";"brand";"manual_categories"
"NTE0033";"NewerTech NuPower battery PowerBook G4 15 ";"Battery replacement PowerBook G4 15 inches.";"99.99";0;0;0;609;0;"NewerTech";"accessories"
"NTE0014";"NewerTech NuPower battery MacBook Pro 15 (Late 2008 - Early 2009)";"Battery MacBook Pro 15-inch Unibody late 2008 and early 2009";"119.99";1;5;1;610;1;"NewerTech";"accessories"
"NTE0015";"NewerTech NuPower Battery MacBook 13 Aluminum";"battery MacBook 13-inch (Aluminum Model).";"119.99";1;6;1;611;1;"NewerTech";"accessories"
"OWC0022";"OWC SSD installation Kit for iMac 215 (2011)";"Installation kit for iMac SSD 215 inches (2011).";"60.99";1;5;1;612;1;"OWC";"accessories"
"OWC0007";"OWC Kit of 5 tools for Mac and PC";"Kit of 5 tools for repair / extension Mac.";"6.99";1;57;1;613;1;"OWC";"accessories"
"OWC0020";"Installation Kit OWC SSD Hard Drive 25 Mac mini 2011/2012";"Installation Kit HDD or SSD for Mac mini 2011 Late 2012 Mid tools";"54.99";1;4;1;614;1;"OWC";"accessories"
"OWC0021";"OWC SSD installation kit for iMac 27 2011";"SSD installation on iMac 27-inch Mid 2011 Kit";"60.99";1;3;1;615;1;"OWC";"accessories"
"OWC0023";"OWC SSD installation Kit for iMac 27 (2010)";"Installation Kit SSD iMac 27-inch (model 2010).";"60.99";1;3;1;616;1;"OWC";"accessories"
"OWC0031";"OWC Mercury Elite Pro Mini aluminum box 25 FW800 / USB2 / eSATA";"outer case 25 inch SATA eSATA / FW800 / FW400 / USB 2.0.";"69.99";0;0;0;617;0;"OWC";"accessories"
"NTE0004";"NewerTech iPhone Kit tools";"7 Kit tools needed for iPhone 4 / 4S";"15.99";1;4;1;618;1;"NewerTech";"accessories"
"APP0404";"Apple Thunderbolt to FireWire 800 adapter";"Adapter Thunderbolt to Firewire 800 connection.";"35";1;3;1;619;1;"Apple";"accessories"
"STM0032";"STM Bags Small Alley Backpack MacBook Pro 13 black coal";"Slingbag MacBook Pro 13-inch.";"40";1;2;1;620;1;"STM";"accessories"
"MAK0010";"Executive Maclocks White iPad Case";"Anti-theft cases Case 1 2 3 4 Air and supported.";"134.99";0;0;0;621;0;"Maclocks";"accessories"
"NTE0016";"NewerTech NuPower battery MacBook Pro 17 (2006-2008)";"MacBook Pro 17 inch battery.";"145.99";1;1;0;622;1;"NewerTech";"accessories"
"OWC0019";"SSD expansion kit OWC Aura Pro 6G 240GB MacBook Air 11 and 13 2012";"SSD 240GB expansion for MacBook Air 11-inch and 13-inch 2012 Kit tools";"241.99";1;2;1;623;1;"OWC";"accessories"
"NTE0017";"NewerTech eSATA Cable Adapter Mac Pro";"Add 2 eSATA ports with the adapter cable for Mac Pro.";"30.99";1;4;1;624;1;"NewerTech";"accessories"
"OWC0003";"OWC Case External SuperSlim for SuperDrive MacBook / MacBook Pro";"Black External Case for Apple SuperDrive.";"48.99";1;2;1;625;1;"OWC";"accessories"
"OWC0033";"OWC Mercury On-The-Go Pro Mini transparent box 25 FW800 / FW400 / USB3";"outer case 25 inch SATA connection FW800 / FW400 / USB 3.0.";"96.99";1;2;1;626;1;"OWC";"accessories"
"OWC0034";"OWC Mercury On-The-Go Pro Mini transparent box 25 USB3 / USB2";"outer case 25 inch SATA USB 3.0 and 2.0.";"54.99";1;2;1;627;1;"OWC";"accessories"
"OWC0222";"OWC Tools MacBook Air 2010 and MacBook Pro Retina back and Torx5 & Torx Plus pentalobe";"2 Kit tools for repair / expansion MacBook Air 2010 and MacBook Pro Retina and posterior (all models)";"15.99";1;1;0;628;1;"OWC";"accessories"
"OWC0010";"OWC Aura Pro 6G 240GB SSD for MacBook Air 2010-2011";"240GB SSD hard drive for MacBook Air 2010/2011 + tools + external box.";"199.99";0;0;0;629;0;"OWC";"accessories"
"OWC0009";"OWC Aura expansion kit 6G SSD 120GB MacBook Air 11 and 13 2010 to 2011";"120GB SSD expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools";"144.99";1;2;1;630;1;"OWC";"accessories"
"APP0410";"Apple iPod Touch 32GB Silver";"New generation iPod touch 5 32GB white / silver.";"279";0;0;0;631;0;"Apple";"other"
"APP0411";"Apple iPod Touch 32GB yellow";"New 5 generation iPod touch 32GB yellow.";"279";0;0;0;632;0;"Apple";"other"
"APP0412";"Apple iPod Touch 32GB Blue";"New 5 generation iPod touch 32GB blue.";"279";0;0;0;633;0;"Apple";"other"
"APP0413";"Apple iPod Touch 32GB Pink";"New 5 generation iPod touch 32GB rose.";"279";0;0;0;634;0;"Apple";"other"
"APP0415";"Apple iPod Touch 64GB Silver";"New iPod touch 5 generation white / silver 64GB.";"339";0;0;0;635;0;"Apple";"other"
"APP0416";"Apple iPod Touch 64GB yellow";"New 5 generation iPod touch 64GB yellow.";"339";0;0;0;636;0;"Apple";"other"
"APP0417";"Apple iPod Touch 64GB Blue";"New 5 generation iPod touch 64GB blue.";"339";0;0;0;637;0;"Apple";"other"
"APP0418";"Apple iPod Touch 64GB Pink";"New 5 generation iPod touch 64GB rose.";"339";0;0;0;638;0;"Apple";"other"
"APP0420";"Apple iPod nano 16Gb Silver";"Music player iPod nano 7 Generation 16GB silver.";"179";0;0;0;639;0;"Apple";"other"
"APP0421";"Apple iPod nano 16Gb purple";"Music player iPod nano 7 Generation 16GB purple.";"179";0;0;0;640;0;"Apple";"other"
"APP0422";"Apple iPod nano 16Gb pink";"Music player iPod nano 16GB 7 Generation rose.";"179";0;0;0;641;0;"Apple";"other"
"APP0423";"Apple iPod nano 16Gb yellow";"Music player iPod nano 7 Generation 16GB yellow.";"179";0;0;0;642;0;"Apple";"other"
"APP0424";"Apple iPod nano 16Gb Green";"Music player iPod nano 16GB 7 Generation Green.";"179";0;0;0;643;0;"Apple";"other"
"APP0425";"Apple iPod nano 16Gb Blue";"Music player iPod nano 7 Generation 16GB blue.";"179";0;0;0;644;0;"Apple";"other"
"KEN0053";"Kensington Soft Case cover iPhone 5 / 5S black";"Soft Case iPhone 5 / 5S.";"14.99";0;0;0;645;0;"Jaybird";"accessories"
"KEN0056";"Kensington Thin Back Case iPhone 5 / 5S Gray";"Back Case iPhone 5 / 5S.";"19.99";0;0;0;646;0;"Jaybird";"accessories"
"KEN0057";"Kensington Thin Back Case iPhone 5 / 5S Pink";"Back Case iPhone 5 / 5S.";"19.99";0;0;0;647;0;"Jaybird";"accessories"
"MUV0036";"Clear Back Case Muvit iPhone / 5s / 5 transparent";"iPhone back cover tranparente SE / 5s / 5.";"9.99";0;0;0;661;0;"Muvit";"accessories"
"MUV0039";"Muvit iPhone in September matte Screen Savers SE / 5s / 5";"Set 2 screen protectors for iPhone matte finish SE / 5s / 5.";"8.99";0;0;0;662;0;"Muvit";"accessories"
"MUV0041";"Muvit MiniGel Funda iPhone 5 / 5S White";"Rubber cover iPhone 5 / 5S.";"8.99";0;1;0;663;0;"Muvit";"accessories"
"MUV0047";"Muvit Slim case iPhone 5 / 5S purple";"Imiataci├│n Leather Case Cover for iPhone 5 / 5S.";"14.99";0;1;0;664;0;"Muvit";"accessories"
"REP0037";"Speaker lower repair iPhone 4";"Repair service including parts and labor for iPhone 4";"499004";1;0;0;668;1;"Repair";"service"
"APP0428";"Apple 5W USB power adapter iPhone and iPod";"USB Power Adapter 5W 1A for iPhone iPod and Apple Watch.";"25";1;3;1;682;1;"Apple";"accessories"
"APP0429";"Apple Lightning to 30-pin adapter iPhone 5 / 5S iPad mini and iPod";"Lightning connector adapter 30-pin iPhone 5 / 5S and 5G iPod Touch Nano 7G (02m).";"45";1;1;0;683;1;"Apple";"accessories"
"CYG0036";"Cygnett UrbanShield Hard Case for iPhone 5 / 5S + Screen Protector Aluminum";"Hard Case + Silver Storm screensaver iPhone 5 / 5S.";"19.99";0;3;1;684;0;"Cygnett";"accessories"
"APP0430";"Apple Lightning adapter to 30-pin connector";"Lightning adapter connector 30-pin iPhone 5 iPod Touch 5 iPod Nano 7.";"35";1;1;0;685;1;"Apple";"accessories"
"APP0431";"Apple EarPods headset with microphone connector Jack iPad and iPod";"IPhone iPad and iPod headphones with microphone and remote.";"35";1;3;1;686;1;"Apple";"accessories"
"APP0432";"Apple Lightning connector cable to USB 1m White";"Lightning USB cable 1 meter to charge and sync iPhone iPad and iPod.";"25";1;5;1;687;1;"Apple";"accessories"
"REP0030";"Full screen repair iPhone 4";"Repair service including parts and labor for iPhone 4";"49.99";1;0;0;688;1;"Repair";"service"
"REP0034";"Home button repair iPhone 4";"Repair service including parts and labor for iPhone 4";"49.99";1;0;0;691;1;"Repair";"service"
"REP0035";"battery repair iPhone 4";"Repair service including parts and labor for iPhone 4";"29.99";1;0;0;693;1;"Repair";"service"
"REP0039";"iPhone 4 Rear Camera Repair";"Installation service includes parts and labor for iPhone 4";"49.99";1;0;0;696;1;"Repair";"service"
"REP0040";"iPhone 4 front camera repair";"Repair service including parts and labor for iPhone 4";"39.99";1;0;0;697;1;"Repair";"service"
"REP0044";"Headset calls iPhone 4 Repair";"Repair service including parts and labor for iPhone 4";"39.99";1;0;0;701;1;"Repair";"service"
"REP0045";"Load Connector Repair iPhone 4";"Repair service including parts and labor for iPhone 4";"39.99";1;0;0;702;1;"Repair";"service"
"REP0094";"Color change to White Apple iPhone 4";"It is including parts and labor..";"94.21";0;-1;0;788;0;"Repair";"accessories"
"REP0046";"Color change to White Apple iPhone 4";"It is including parts and labor..";"94.21";0;0;0;703;0;"Repair";"accessories"
"OWC0035";"Mac OWC Memory 4GB DDR3 1066MHZ SO-DIMM";"4GB RAM Mac mini iMac MacBook and MacBook Pro (2008/10).";"43.99";1;19;1;704;1;"OWC";"accessories"
"OWC0036";"Mac OWC Memory 4GB DDR3 1333MHZ SO-DIMM";"4GB RAM Mac mini iMac (2010/11) and MacBook Pro (2010/11).";"46.99";1;27;1;705;1;"OWC";"accessories"
"OWC0037";"Mac OWC Memory 8GB 1333MHZ DDR3 SO-DIMM";"8GB RAM Mac mini iMac (2010/11) and MacBook Pro (2010/11).";"99.99";1;-2;0;706;1;"OWC";"accessories"
"OWC0035-2";"Mac memory OWC 8GB (2x4GB) SO-DIMM DDR3 1066MHZ";"RAM 8GB (2x4GB) Mac mini iMac MacBook and MacBook Pro (2008/10).";"87.98";1;9;1;707;1;"OWC";"accessories"
"OWC0036-2";"Mac memory OWC 8GB (2x4GB) SO-DIMM DDR3 1333MHZ";"RAM 8GB (2x4GB) Mac mini (2011) iMac (2010-2011) MacBook Pro (2011).";"93.98";1;13;1;708;1;"OWC";"accessories"
"REP0053";"iPhone 4s Home button repair";"Repair service including parts and labor for iPhone 4s";"49.99";1;0;0;713;1;"Repair";"service"
"REP0054";"iPhone 4s battery repair";"It is including parts and labor for iPhone 4s";"29.99";1;0;0;714;1;"Repair";"accessories"
"REP0058";"iPhone 4s front camera repair";"Repair service including parts and labor for iPhone 4s";"49.99";1;0;0;716;1;"Repair";"service"
"REP0062";"Headset calls iPhone 4s repair";"Repair service including parts and labor for iPhone 4s";"39.99";1;0;0;720;1;"Repair";"service"
"SYN0057";"Synology DX513 expansion NAS Mac and PC";"Expansion unit 5 bays.";"423.99";0;0;0;722;0;"Synology";"accessories"
"REP0067";"Repair Touch Screen iPad (1st generation)";"Repair service including parts and labor for iPad";"99.99";1;0;0;723;1;"Repair";"service"
"REP0068";"LCD screen repair iPad (1st generation)";"Repair service including parts and labor for iPad";"115.99";1;0;0;726;1;"Repair";"service"
"REP0074";"repair battery cases (1st generation)";"Battery Repair Service includes parts and labor for iPad";"69.99";1;0;0;731;1;"Repair";"service"
"REP0075";"Connector repair charge cases (1st generation)";"Repair service including parts and labor for iPad";"79.99";1;0;0;732;1;"Repair";"service"
"REP0078";"iPad 2 LCD screen repair";"Repair service including parts and labor for iPad 2";"129.99";1;0;0;737;1;"Repair";"service"
"REP0079";"iPad 2 front camera repair";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;738;1;"Repair";"service"
"REP0080";"posterior chamber repair cases 2";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;739;1;"Repair";"service"
"REP0081";"Repair Home Button iPad 2";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;740;1;"Repair";"service"
"REP0084";"Input repair Headphones iPad 2";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;742;1;"Repair";"service"
"REP0085";"Wi-Fi antenna repair Apple iPad 2";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;743;1;"Repair";"service"
"REP0086";"Repair Speaker lower iPad 2";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;744;1;"Repair";"service"
"REP0087";"iPad 2 battery repair";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;745;1;"Repair";"service"
"REP0088";"Load Connector Repair iPad 2";"Repair service including parts and labor for iPad 2";"69.99";1;0;0;746;1;"Repair";"service"
"REP0092";"volume button repair on vibration control and flexo iPad 3";"Repair Service includes parts and labor iPad 3";"69.99";1;0;0;750;1;"Repair";"service"
"REP0093";"iPad 3 front camera repair";"Repair service including parts and labor for iPad 3";"69.99";1;0;0;751;1;"Repair";"service"
"DLK0012";"D-Link DES-1005D Switch 5 10 / 100Mbps";"Dlink Switch 5 Mac and PC ports.";"14.99";1;1;0;761;1;"D-Link";"accessories"
"DLK0013";"D-Link DES-1008D Switch 8 10 / 100Mbps unmanaged";"Dlink Switch 8 Mac and PC ports.";"15.99";1;1;0;762;1;"D-Link";"accessories"
"DLK0014";"D-Link DES-1024D Switch 24 10 / 100Mbps";"Switch Dlink 24 ports Rack Mac and PC format.";"77.49";1;3;1;763;1;"D-Link";"accessories"
"PAC0266";"OWC Mercury On-The-Go Pro Mini 1TB Hard Drive Mac and PC";"Pack outer case 25 inch connections FW800 / FW400 / USB3 + HDD 1TB.";"159.98";1;2;1;765;1;"Pack";"accessories"
"PAC0265";"OWC Mercury On-The-Go Pro Mini Hard Drive 1TB Mac and PC";"Pack outer box 25 inches + 1TB Hard Drive USB 3.0.";"184.98";1;2;1;766;1;"Pack";"accessories"
"PAC0267";"NewerTech miniStack 1TB Hard Drive Mac";"External box Mac + 1TB Hard Drive.";"148.99";0;0;0;767;0;"Pack";"accessories"
"PAC0268";"NewerTech miniStack Mac 2TB Hard Drive";"External box Mac + 2TB Hard Drive.";"179.98";0;0;0;768;0;"Pack";"accessories"
"PAC0269";"NewerTech miniStack 3TB Hard Drive Mac";"Mac external box 3TB + HDD.";"201.99";0;0;0;769;0;"Pack";"accessories"
"KIN0068";"Kingston DataTraveler SE9 8GB USB 2.0 key";"8GB USB 2.0 key minimalist design.";"4.99";0;0;0;770;0;"Kingston";"accessories"
"KIN0066";"Kingston DataTraveler SE9 16GB USB 2.0 key";"16GB USB 2.0 key minimalist design.";"7";0;0;0;771;0;"Kingston";"accessories"
"KIN0067";"Kingston DataTraveler SE9 32GB USB 2.0 key";"32GB USB 2.0 key minimalist design.";"14.99";0;0;0;772;0;"Kingston";"accessories"
"GRT0256";"Griffin Adidas miCoach armband iPhone 5 / 5S and iPod Touch black";"Bracelet iPhone 5 / 5S and iPod Touch nylon sports.";"29.99";0;1;0;774;0;"Griffin";"accessories"
"PUR0061";"Puro iPhone Bumper Case SE / 5s / 5 black";"IPhone Silicone Bumper SE / 5s / 5 transparent and black.";"16.99";0;-1;0;783;0;"Puro";"accessories"
"PUR0069";"Puro Booklet iPhone Case SE / 5s / 5 white";"Eco leather book cover close iPhone SE / 5s / 5 white.";"11.99";0;0;0;786;0;"Puro";"accessories"
"REP0105";"Full screen repair iPhone 4S";"Repair service including parts and labor for iPhone 4s";"49.99";1;0;0;798;1;"Repair";"service"
"MOS0072";"Moshi iGlaze iPhone Case SE / 5s / 5 Black";"rigid shell with silver rim iPhone SE / 5s / 5";"30";1;2;1;802;1;"Moshi";"accessories"
"MOS0074";"Moshi iGlaze iPhone Case SE / 5s / 5 white";"hard case for iPhone SE / 5s / 5";"30";0;0;0;804;0;"Moshi";"accessories"
"MOS0076";"Moshi iGlaze XT iPhone Case SE / 5s / 5 transparent";"Rigid shell snap on iPhone SE / 5s / 5.";"30";1;2;1;805;1;"Moshi";"accessories"
"APP0477";"Apple Lightning to VGA Adapter";"Lightning connector adapter to VGA.";"59";1;1;0;809;1;"Apple";"accessories"
"GRT0258";"Griffin CinemaSeat Case for iPad mini / black Retina";"IPad mini car cover neoprene support.";"39.99";0;0;0;812;0;"Griffin";"accessories"
"GRT0259";"Griffin Survivor Case iPad mini 1/2/3 Black";"IPad mini sleeve ultra-resistant for extreme conditions.";"59.99";0;0;0;813;0;"Griffin";"accessories"
"APP0458";"Apple adapter 12 W USB iPhone iPod and iPad";"USB Power Adapter 12 W for iPhone iPad and iPod.";"25";1;2;1;814;1;"Apple";"accessories"
"APP0468";"Apple 60W MagSafe 2 charger MacBook Pro Retina Display 13 ";"MagSafe charger 2 of 60 W (MD565Z / A).";"89";1;1;0;815;1;"Apple";"accessories"
"APP0475";"Apple Lightning to USB adapter for cameras";"Lightning connector adapter USB camera (MD821ZM / A).";"35";1;1;0;816;1;"Apple";"accessories"
"APP0476";"Adapter Apple Lightning to SD Card Reader";"Lightning connector adapter to SD card reader (MD822ZM / A).";"35";1;0;0;817;1;"Apple";"accessories"
"APP0478";"Apple Digital AV Adapter to Lightning";"Lightning adapter connector to digital AV (MD826ZM / A).";"59";1;3;1;818;1;"Apple";"accessories"
"GRT0261";"Griffin Slim Folio iPad mini / black Retina";"Funda iPad mini leather imiataci├│n support.";"39.99";0;1;0;819;0;"Griffin";"accessories"
"FIT0007";"Fitbit ZIP monitor green activity";"Activity Monitor compact and lightweight.";"59.99";0;0;0;824;0;"Fitbit";"display"
"OWC0039";"Mac OWC Memory 4GB DDR3 1600MHZ SO-DIMM";"4GB RAM MacBook Pro and Mac mini iMac (2012).";"46.99";1;11;1;831;1;"OWC";"accessories"
"OWC0039-2";"Mac memory OWC 8GB (2x4GB) SO-DIMM DDR3 1600MHZ";"RAM 8GB (2x4GB) MacBook Pro iMac Mac mini (2012) and iMac 5K Retina 27-inch (2014).";"93.98";1;5;1;832;1;"OWC";"accessories"
"NTE0019";"NewerTech Voyager Q HDD Dock FW800 / 400 / USB3.0 / eSATA";"Dock disc 25 inch and 35 inch FW800 / 400 / USB3.0 / eSATA.";"108.99";0;0;0;833;0;"NewerTech";"accessories"
"NTE0020";"NewerTech Voyager S3 Dock HDD USB3.0 / Sata";"Dock disc 25 inches and 35 inches with USB3.0 / eSATA.";"60.99";1;4;1;834;1;"NewerTech";"accessories"
"BEZ0161";"Be.ez LArobe Case iPad mini / black / green Retina";"IPad mini polyurethane sheath.";"24.95";0;0;0;838;0;"Be.ez";"accessories"
"BEZ0151";"Be.ez LArobe Case for MacBook Pro Retina 15 gray / red";"Retina MacBook Pro sleeve 15 inch polyurethane.";"34.95";0;0;0;839;0;"Be.ez";"accessories"
"BEZ0152";"Be.ez LArobe Case for MacBook Pro Retina 15 gray / blue";"Retina MacBook Pro sleeve 15 inch polyurethane.";"34.99";0;0;0;840;0;"Be.ez";"accessories"
"OTR0056";"StarTech USB adapter mini Bluetooth 2.1";"Mini Bluetooth USB for Mac and PC wireless network.";"24.99";1;1;0;841;1;"Startech";"accessories"
"BEZ0153";"Be.ez LArobe Case for MacBook Pro Retina 15 gray / black";"Retina MacBook Pro sleeve 15 inch polyurethane.";"34.99";0;0;0;845;0;"Be.ez";"accessories"
"BEZ0159";"Be.ez LArobe Air Case for MacBook Air 13 gray / black";"MacBook Air 13 inch sleeve neoprene.";"29.99";0;0;0;847;0;"Be.ez";"accessories"
"OWC0048";"OWC SSD installation Kit for iMac 27 (2010) without tools";"SSD installation kit without tools iMac 27-inch (model 2010)";"35.99";1;1;0;848;1;"OWC";"accessories"
"OWC0046";"OWC SSD installation Kit for iMac 27 (2011) without tools";"SSD installation kit without tools iMac 27-inch (model 2011).";"35.99";1;2;1;849;1;"OWC";"accessories"
"OTR0033";"Startech Splitter Adapter 2 headphones";"headphone jack adapter 2 Mini-3-pin mini-jack to 4 pin.";"9.2";1;3;1;860;1;"Startech";"accessories"
"SPE0066";"Speck SeeThru Case Macbook Air 13 Blue";"Housings MacBook Air 13 inches.";"49.9";0;0;0;861;0;"Spek SeeThru";"accessories"
"NTE0021";"NewerTech Mini DVI to DVI Adapter";"Adapter mini DVI to DVI.";"18.99";1;1;0;862;1;"NewerTech";"accessories"
"NTE0022";"NewerTech Mini DVI to VGA Adapter";"Mini DVI to VGA.";"18.99";1;2;1;863;1;"NewerTech";"accessories"
"NTE0023";"NewerTech Mini DVI to HDMI Adapter";"Mini DVI to HDMI.";"21.99";1;1;0;864;1;"NewerTech";"accessories"
"NTE0024";"NewerTech Mini DisplayPort to VGA Adapter";"Adapter Mini Display Port to VGA.";"33.99";1;1;0;865;1;"NewerTech";"accessories"
"NTE0025";"NewerTech Adapter Mini Display Port to DVI";"Adapter mini Display Port to DVI.";"29.99";1;0;0;866;1;"NewerTech";"accessories"
"NTE0026";"NewerTech MiniDisplay Port to HDMI Adapter";"Adapter mini Display Port to HDMI.";"29.99";1;5;1;867;1;"NewerTech";"accessories"
"NTE0028";"NewerTech NuTouch Gloves Gloves iPhone iPad and iPod Gray (Size S)";"Small size gloves for iPhone iPad and iPod.";"23.99";1;7;1;868;1;"NewerTech";"other"
"NTE0030";"NewerTech NuTouch Gloves Gloves iPhone iPad and iPod Gray (Size L)";"Large size gloves for iPhone iPad and iPod.";"19.99";0;0;0;870;0;"NewerTech";"other"
"NTE0031";"NewerTech NuTouch Gloves Gloves iPhone iPad and iPod Gray (Size XL)";"Gloves size XL for iPhone iPad and iPod.";"23.99";1;7;1;871;1;"NewerTech";"other"
"OWC0049";"Installation Kit OWC SSD / HDD 25 Mac mini (2011/2012)";"Installation Kit SSD / Hard for Mac mini (2011-2012) Disco.";"42.99";1;1;0;872;1;"OWC";"accessories"
"SPE0060";"Speck SeeThru Satin MacBook Pro Retina Case 15 Black";"Housing MacBook Pro with Retina display 15-inch (June 2012).";"49.9";0;0;0;874;0;"Spek SeeThru";"accessories"
"OWC0038";"SSD expansion kit OWC Aura Pro 6G 480GB MacBook Air 11 and 13 2010 to 2011";"480GB SSD expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools";"386.99";1;1;0;876;1;"OWC";"accessories"
"JMO0034";"Just Mobile headstand headset support";"Headphone hanger aluminum.";"49.95";0;0;0;878;0;"Just Mobile";"accessories"
"DLK0023";"D-Link DCS-5222L surveillance camera";"surveillance camera home with 10x zoom features night vision (Pan / Tilt / Zoom) and app for iPhone and iPad";"265.99";1;1;0;881;1;"D-Link";"camera"
